algorithm,instance,objective_value,path_length,node_costs,computation_time_ms,selected_nodes,total_nodes
Deltas_NODE_SWAP_NearestNeighborAny2Regret_w1_1_start69,TSPB,46143,20044,26099,5,100,200
Deltas_NODE_SWAP_NearestNeighborAny2Regret_w1_1_start70,TSPB,48742,20998,27744,4,100,200
Deltas_NODE_SWAP_NearestNeighborAny2Regret_w1_1_start71,TSPB,46797,19796,27001,4,100,200
Deltas_NODE_SWAP_NearestNeighborAny2Regret_w1_1_start72,TSPB,44961,20300,24661,5,100,200
Deltas_NODE_SWAP_NearestNeighborAny2Regret_w1_1_start73,TSPB,45883,20467,25416,4,100,200
Deltas_NODE_SWAP_NearestNeighborAny2Regret_w1_1_start74,TSPB,47233,21618,25615,6,100,200
Deltas_NODE_SWAP_NearestNeighborAny2Regret_w1_1_start75,TSPB,44846,20192,24654,5,100,200
Deltas_NODE_SWAP_NearestNeighborAny2Regret_w1_1_start76,TSPB,51451,20777,30674,8,100,200
Deltas_NODE_SWAP_NearestNeighborAny2Regret_w1_1_start77,TSPB,44488,19854,24634,4,100,200
Deltas_NODE_SWAP_NearestNeighborAny2Regret_w1_1_start78,TSPB,47132,20595,26537,5,100,200
Deltas_NODE_SWAP_NearestNeighborAny2Regret_w1_1_start79,TSPB,48152,19959,28193,4,100,200
Deltas_NODE_SWAP_NearestNeighborAny2Regret_w1_1_start80,TSPB,46466,20915,25551,5,100,200
Deltas_NODE_SWAP_NearestNeighborAny2Regret_w1_1_start81,TSPB,48338,21840,26498,4,100,200
Deltas_NODE_SWAP_NearestNeighborAny2Regret_w1_1_start82,TSPB,46727,20498,26229,5,100,200
Deltas_NODE_SWAP_NearestNeighborAny2Regret_w1_1_start83,TSPB,48507,21891,26616,4,100,200
Deltas_NODE_SWAP_NearestNeighborAny2Regret_w1_1_start84,TSPB,45355,19930,25425,5,100,200
Deltas_NODE_SWAP_NearestNeighborAny2Regret_w1_1_start85,TSPB,45633,19769,25864,5,100,200
Deltas_NODE_SWAP_NearestNeighborAny2Regret_w1_1_start86,TSPB,48088,19975,28113,5,100,200
Deltas_NODE_SWAP_NearestNeighborAny2Regret_w1_1_start87,TSPB,46453,20619,25834,5,100,200
Deltas_NODE_SWAP_NearestNeighborAny2Regret_w1_1_start88,TSPB,48006,19962,28044,5,100,200
