algorithm,instance,objective_value,path_length,node_costs,computation_time_ms,selected_nodes,total_nodes
Deltas_NODE_SWAP_NearestNeighborAny2Regret_w1_1_start5,TSPA,70641,22384,48257,16,100,200
Deltas_NODE_SWAP_NearestNeighborAny2Regret_w1_1_start6,TSPA,70940,22302,48638,17,100,200
Deltas_NODE_SWAP_NearestNeighborAny2Regret_w1_1_start7,TSPA,72160,24452,47708,18,100,200
Deltas_NODE_SWAP_NearestNeighborAny2Regret_w1_1_start8,TSPA,72910,24602,48308,16,100,200
Deltas_NODE_SWAP_NearestNeighborAny2Regret_w1_1_start9,TSPA,73719,25751,47968,4,100,200
Deltas_NODE_SWAP_NearestNeighborAny2Regret_w1_1_start10,TSPA,72411,24239,48172,5,100,200
Deltas_NODE_SWAP_NearestNeighborAny2Regret_w1_1_start11,TSPA,70690,22535,48155,4,100,200
Deltas_NODE_SWAP_NearestNeighborAny2Regret_w1_1_start12,TSPA,72183,23576,48607,4,100,200
Deltas_NODE_SWAP_NearestNeighborAny2Regret_w1_1_start13,TSPA,73968,25737,48231,5,100,200
Deltas_NODE_SWAP_NearestNeighborAny2Regret_w1_1_start14,TSPA,73616,25430,48186,4,100,200
Deltas_NODE_SWAP_NearestNeighborAny2Regret_w1_1_start15,TSPA,70217,22721,47496,4,100,200
Deltas_NODE_SWAP_NearestNeighborAny2Regret_w1_1_start16,TSPA,74657,26280,48377,3,100,200
Deltas_NODE_SWAP_NearestNeighborAny2Regret_w1_1_start17,TSPA,70892,22203,48689,4,100,200
Deltas_NODE_SWAP_NearestNeighborAny2Regret_w1_1_start18,TSPA,70641,22384,48257,5,100,200
Deltas_NODE_SWAP_NearestNeighborAny2Regret_w1_1_start19,TSPA,70602,22157,48445,4,100,200
Deltas_NODE_SWAP_NearestNeighborAny2Regret_w1_1_start20,TSPA,71929,23364,48565,4,100,200
Deltas_NODE_SWAP_NearestNeighborAny2Regret_w1_1_start21,TSPA,73403,24965,48438,4,100,200
Deltas_NODE_SWAP_NearestNeighborAny2Regret_w1_1_start22,TSPA,72149,24079,48070,4,100,200
Deltas_NODE_SWAP_NearestNeighborAny2Regret_w1_1_start23,TSPA,72854,24477,48377,4,100,200
Deltas_NODE_SWAP_NearestNeighborAny2Regret_w1_1_start24,TSPA,70300,22156,48144,3,100,200
Deltas_NODE_SWAP_NearestNeighborAny2Regret_w1_1_start25,TSPA,70641,22384,48257,5,100,200
Deltas_NODE_SWAP_NearestNeighborAny2Regret_w1_1_start26,TSPA,70570,21993,48577,3,100,200
Deltas_NODE_SWAP_NearestNeighborAny2Regret_w1_1_start27,TSPA,72834,24362,48472,6,100,200
Deltas_NODE_SWAP_NearestNeighborAny2Regret_w1_1_start28,TSPA,70325,22296,48029,4,100,200
Deltas_NODE_SWAP_NearestNeighborAny2Regret_w1_1_start29,TSPA,71417,23022,48395,5,100,200
