algorithm,instance,objective_value,path_length,node_costs,computation_time_ms,selected_nodes,total_nodes
GreedyLS_Edges_Random_start271,TSPA,75992,23620,52372,66,100,200
GreedyLS_Edges_Random_start272,TSPA,75336,25374,49962,70,100,200
GreedyLS_Edges_Random_start273,TSPA,75289,22274,53015,68,100,200
GreedyLS_Edges_Random_start274,TSPA,75244,22625,52619,68,100,200
GreedyLS_Edges_Random_start275,TSPA,73341,24902,48439,63,100,200
GreedyLS_Edges_Random_start276,TSPA,74263,24538,49725,66,100,200
GreedyLS_Edges_Random_start277,TSPA,73403,24058,49345,73,100,200
GreedyLS_Edges_Random_start278,TSPA,72943,22727,50216,68,100,200
GreedyLS_Edges_Random_start279,TSPA,73928,23751,50177,73,100,200
GreedyLS_Edges_Random_start280,TSPA,73672,22462,51210,61,100,200
GreedyLS_Edges_Random_start281,TSPA,73075,23282,49793,75,100,200
GreedyLS_Edges_Random_start282,TSPA,73540,24132,49408,68,100,200
GreedyLS_Edges_Random_start283,TSPA,73583,23305,50278,69,100,200
GreedyLS_Edges_Random_start284,TSPA,73773,23219,50554,69,100,200
GreedyLS_Edges_Random_start285,TSPA,73029,23816,49213,77,100,200
GreedyLS_Edges_Random_start286,TSPA,75254,23096,52158,68,100,200
GreedyLS_Edges_Random_start287,TSPA,73739,24593,49146,69,100,200
GreedyLS_Edges_Random_start288,TSPA,74125,23370,50755,68,100,200
GreedyLS_Edges_Random_start289,TSPA,74431,24511,49920,66,100,200
GreedyLS_Edges_Random_start290,TSPA,74110,23262,50848,71,100,200
GreedyLS_Edges_Random_start291,TSPA,73985,24678,49307,63,100,200
GreedyLS_Edges_Random_start292,TSPA,74040,24204,49836,66,100,200
GreedyLS_Edges_Random_start293,TSPA,73788,24453,49335,62,100,200
GreedyLS_Edges_Random_start294,TSPA,73443,24195,49248,64,100,200
GreedyLS_Edges_Random_start295,TSPA,75051,23395,51656,65,100,200
GreedyLS_Edges_Random_start296,TSPA,78121,21563,56558,73,100,200
GreedyLS_Edges_Random_start297,TSPA,74448,25070,49378,69,100,200
GreedyLS_Edges_Random_start298,TSPA,73613,24584,49029,62,100,200
GreedyLS_Edges_Random_start299,TSPA,72619,22636,49983,70,100,200
GreedyLS_Edges_Random_start300,TSPA,75373,23978,51395,69,100,200
GreedyLS_Edges_Random_start301,TSPA,73954,23501,50453,71,100,200
GreedyLS_Edges_Random_start302,TSPA,76286,24664,51622,70,100,200
GreedyLS_Edges_Random_start303,TSPA,73872,23709,50163,68,100,200
GreedyLS_Edges_Random_start304,TSPA,74092,24093,49999,69,100,200
GreedyLS_Edges_Random_start305,TSPA,73486,24413,49073,66,100,200
GreedyLS_Edges_Random_start306,TSPA,74108,25034,49074,76,100,200
GreedyLS_Edges_Random_start307,TSPA,73395,23232,50163,72,100,200
GreedyLS_Edges_Random_start308,TSPA,74657,23650,51007,72,100,200
GreedyLS_Edges_Random_start309,TSPA,75073,23448,51625,61,100,200
GreedyLS_Edges_Random_start310,TSPA,75039,24361,50678,65,100,200
GreedyLS_Edges_Random_start311,TSPA,74528,23716,50812,65,100,200
GreedyLS_Edges_Random_start312,TSPA,73653,24694,48959,71,100,200
GreedyLS_Edges_Random_start313,TSPA,74828,24940,49888,74,100,200
GreedyLS_Edges_Random_start314,TSPA,73783,23241,50542,66,100,200
GreedyLS_Edges_Random_start315,TSPA,75063,23856,51207,66,100,200
GreedyLS_Edges_Random_start316,TSPA,72369,23611,48758,67,100,200
GreedyLS_Edges_Random_start317,TSPA,73390,23989,49401,64,100,200
GreedyLS_Edges_Random_start318,TSPA,74936,23016,51920,65,100,200
GreedyLS_Edges_Random_start319,TSPA,73924,25070,48854,72,100,200
GreedyLS_Edges_Random_start320,TSPA,74400,24257,50143,63,100,200
GreedyLS_Edges_Random_start321,TSPA,73954,23514,50440,70,100,200
GreedyLS_Edges_Random_start322,TSPA,73944,24300,49644,71,100,200
GreedyLS_Edges_Random_start323,TSPA,73498,24651,48847,72,100,200
GreedyLS_Edges_Random_start324,TSPA,73532,21843,51689,71,100,200
GreedyLS_Edges_Random_start325,TSPA,72889,21413,51476,62,100,200
GreedyLS_Edges_Random_start326,TSPA,73861,22457,51404,71,100,200
GreedyLS_Edges_Random_start327,TSPA,75264,24812,50452,59,100,200
GreedyLS_Edges_Random_start328,TSPA,72911,23367,49544,72,100,200
GreedyLS_Edges_Random_start329,TSPA,74793,23519,51274,73,100,200
GreedyLS_Edges_Random_start330,TSPA,75221,24473,50748,65,100,200
GreedyLS_Edges_Random_start331,TSPA,73228,24513,48715,72,100,200
GreedyLS_Edges_Random_start332,TSPA,74139,25350,48789,68,100,200
GreedyLS_Edges_Random_start333,TSPA,74423,23835,50588,68,100,200
GreedyLS_Edges_Random_start334,TSPA,72354,22857,49497,69,100,200
GreedyLS_Edges_Random_start335,TSPA,75950,24844,51106,68,100,200
GreedyLS_Edges_Random_start336,TSPA,73309,24433,48876,67,100,200
GreedyLS_Edges_Random_start337,TSPA,75094,23478,51616,71,100,200
GreedyLS_Edges_Random_start338,TSPA,73175,23349,49826,75,100,200
GreedyLS_Edges_Random_start339,TSPA,72896,24046,48850,70,100,200
GreedyLS_Edges_Random_start340,TSPA,73632,22498,51134,73,100,200
GreedyLS_Edges_Random_start341,TSPA,74297,24578,49719,66,100,200
GreedyLS_Edges_Random_start342,TSPA,74704,23550,51154,68,100,200
GreedyLS_Edges_Random_start343,TSPA,74460,23633,50827,65,100,200
GreedyLS_Edges_Random_start344,TSPA,73097,22565,50532,65,100,200
GreedyLS_Edges_Random_start345,TSPA,73083,22203,50880,67,100,200
GreedyLS_Edges_Random_start346,TSPA,75815,23947,51868,74,100,200
GreedyLS_Edges_Random_start347,TSPA,72374,23468,48906,67,100,200
GreedyLS_Edges_Random_start348,TSPA,74562,23691,50871,68,100,200
GreedyLS_Edges_Random_start349,TSPA,72272,22533,49739,75,100,200
GreedyLS_Edges_Random_start350,TSPA,73670,23730,49940,66,100,200
GreedyLS_Edges_Random_start351,TSPA,75723,25254,50469,64,100,200
GreedyLS_Edges_Random_start352,TSPA,74284,24937,49347,71,100,200
GreedyLS_Edges_Random_start353,TSPA,74898,23904,50994,67,100,200
GreedyLS_Edges_Random_start354,TSPA,73835,22426,51409,73,100,200
GreedyLS_Edges_Random_start355,TSPA,74947,23632,51315,82,100,200
GreedyLS_Edges_Random_start356,TSPA,74728,23274,51454,69,100,200
GreedyLS_Edges_Random_start357,TSPA,74752,24840,49912,75,100,200
GreedyLS_Edges_Random_start358,TSPA,72257,23149,49108,67,100,200
GreedyLS_Edges_Random_start359,TSPA,75274,23799,51475,63,100,200
GreedyLS_Edges_Random_start360,TSPA,73433,23095,50338,74,100,200
GreedyLS_Edges_Random_start361,TSPA,73662,23771,49891,64,100,200
GreedyLS_Edges_Random_start362,TSPA,73586,24242,49344,70,100,200
GreedyLS_Edges_Random_start363,TSPA,73495,23714,49781,67,100,200
GreedyLS_Edges_Random_start364,TSPA,75270,24343,50927,73,100,200
GreedyLS_Edges_Random_start365,TSPA,74782,25095,49687,67,100,200
GreedyLS_Edges_Random_start366,TSPA,73808,24408,49400,76,100,200
GreedyLS_Edges_Random_start367,TSPA,72528,23523,49005,70,100,200
GreedyLS_Edges_Random_start368,TSPA,73362,22822,50540,68,100,200
GreedyLS_Edges_Random_start369,TSPA,72722,23676,49046,70,100,200
GreedyLS_Edges_Random_start370,TSPA,73427,23518,49909,71,100,200
GreedyLS_Edges_Random_start371,TSPA,76626,24592,52034,73,100,200
