algorithm,instance,objective_value,path_length,node_costs,computation_time_ms,selected_nodes,total_nodes
NearestNeighborAny2Regret_w1_1_start98,TSPA,71849,22191,49658,3,100,200
NearestNeighborAny2Regret_w1_1_start99,TSPA,71504,22126,49378,2,100,200
NearestNeighborAny2Regret_w1_1_start100,TSPA,70577,22000,48577,2,100,200
NearestNeighborAny2Regret_w1_1_start101,TSPA,70725,22311,48414,3,100,200
NearestNeighborAny2Regret_w1_1_start102,TSPA,73844,25624,48220,2,100,200
NearestNeighborAny2Regret_w1_1_start103,TSPA,71986,23489,48497,3,100,200
NearestNeighborAny2Regret_w1_1_start104,TSPA,73578,24306,49272,2,100,200
NearestNeighborAny2Regret_w1_1_start105,TSPA,74477,25975,48502,3,100,200
NearestNeighborAny2Regret_w1_1_start106,TSPA,73808,25588,48220,2,100,200
NearestNeighborAny2Regret_w1_1_start107,TSPA,74597,24612,49985,3,100,200
NearestNeighborAny2Regret_w1_1_start108,TSPA,71570,23438,48132,2,100,200
NearestNeighborAny2Regret_w1_1_start109,TSPA,74766,26051,48715,3,100,200
NearestNeighborAny2Regret_w1_1_start110,TSPA,70713,22685,48028,2,100,200
NearestNeighborAny2Regret_w1_1_start111,TSPA,71772,22548,49224,2,100,200
NearestNeighborAny2Regret_w1_1_start112,TSPA,70543,22541,48002,2,100,200
NearestNeighborAny2Regret_w1_1_start113,TSPA,73605,25228,48377,2,100,200
NearestNeighborAny2Regret_w1_1_start114,TSPA,70594,23098,47496,3,100,200
NearestNeighborAny2Regret_w1_1_start115,TSPA,72187,24591,47596,2,100,200
NearestNeighborAny2Regret_w1_1_start116,TSPA,72296,24226,48070,3,100,200
NearestNeighborAny2Regret_w1_1_start117,TSPA,70594,23098,47496,2,100,200
NearestNeighborAny2Regret_w1_1_start118,TSPA,74447,26155,48292,3,100,200
NearestNeighborAny2Regret_w1_1_start119,TSPA,73109,24922,48187,2,100,200
NearestNeighborAny2Regret_w1_1_start120,TSPA,70725,22311,48414,2,100,200
NearestNeighborAny2Regret_w1_1_start121,TSPA,70577,22000,48577,3,100,200
NearestNeighborAny2Regret_w1_1_start122,TSPA,73156,24558,48598,2,100,200
NearestNeighborAny2Regret_w1_1_start123,TSPA,70725,22311,48414,3,100,200
NearestNeighborAny2Regret_w1_1_start124,TSPA,71816,24001,47815,2,100,200
NearestNeighborAny2Regret_w1_1_start125,TSPA,71548,21778,49770,3,100,200
NearestNeighborAny2Regret_w1_1_start126,TSPA,70948,21912,49036,2,100,200
NearestNeighborAny2Regret_w1_1_start127,TSPA,70725,22311,48414,3,100,200
NearestNeighborAny2Regret_w1_1_start128,TSPA,71998,23134,48864,2,100,200
NearestNeighborAny2Regret_w1_1_start129,TSPA,71670,23313,48357,3,100,200
NearestNeighborAny2Regret_w1_1_start130,TSPA,73001,23886,49115,2,100,200
NearestNeighborAny2Regret_w1_1_start131,TSPA,71994,23779,48215,3,100,200
NearestNeighborAny2Regret_w1_1_start132,TSPA,72371,23611,48760,2,100,200
NearestNeighborAny2Regret_w1_1_start133,TSPA,72187,24591,47596,3,100,200
NearestNeighborAny2Regret_w1_1_start134,TSPA,71800,22578,49222,2,100,200
NearestNeighborAny2Regret_w1_1_start135,TSPA,70725,22311,48414,3,100,200
NearestNeighborAny2Regret_w1_1_start136,TSPA,73322,24537,48785,2,100,200
